15026181	10588049	0	0	6948332	0	4088671	8756434	0	0	0	0	0	13623089	2071769	14922360	11855792	3787259	0	10346142	0	0	12203392	0	0	0	12484316	7013451	0	0	0	0	0	5351871	0	0	2382666	6782556	0	0	13370284	0	0	0	0	0	0	0	13324637	3589756
15027712	10591035	0	0	6949284	0	4089175	8758863	0	0	0	0	0	13670950	2072677	14925028	11859067	3787854	0	10351138	0	0	12205041	0	0	0	12487824	7014313	0	0	0	0	0	5354361	0	0	2387453	6796173	0	0	13375619	0	0	0	0	0	0	0	13325298	3589948
15048075	10592044	0	0	6950054	0	4092322	8761581	0	0	0	0	0	13692002	2075550	14927019	11863033	3788315	0	10355740	0	0	12207861	0	0	0	12493376	7015166	0	0	0	0	0	5355182	0	0	2387665	6798058	0	0	13402051	0	0	0	0	0	0	0	13326003	3590164
15088688	10594306	0	0	6950412	0	4093761	8764855	0	0	0	0	0	13712713	2076236	14929121	11865604	3789132	0	10356318	0	0	12209201	0	0	0	12493825	7016216	0	0	0	0	0	5356059	0	0	2455655	6798900	0	0	13405790	0	0	0	0	0	0	0	13327396	3590530
15089827	10596327	0	0	6952295	0	4097327	8766953	0	0	0	0	0	13819135	2079695	14930435	11867377	3789950	0	10361513	0	0	12211693	0	0	0	12495980	7018419	0	0	0	0	0	5357188	0	0	2565761	6800101	0	0	13410691	0	0	0	0	0	0	0	13331243	3591438
15090786	10598026	0	0	6985172	0	4101912	8768142	0	0	0	0	0	13972768	2080235	14935367	11873473	3791769	0	10364127	0	0	12214668	0	0	0	12500805	7020022	0	0	0	0	0	5357757	0	0	2568009	6803626	0	0	13411676	0	0	0	0	0	0	0	13331987	3593694
15091138	10600719	0	0	6985264	0	4102573	8770095	0	0	0	0	0	14012220	2081302	14936499	11876131	3792261	0	10368251	0	0	12218579	0	0	0	14880274	7022395	0	0	0	0	0	5359490	0	0	2570424	6804321	0	0	13412518	0	0	0	0	0	0	0	13332161	3594997
15092098	11502922	0	0	6986889	0	4105647	8771193	0	0	0	0	0	14028163	2084358	14941420	11880981	3792730	0	10372494	0	0	12220796	0	0	0	14880348	7023550	0	0	0	0	0	5360381	0	0	2571085	6804752	0	0	13413721	0	0	0	0	0	0	0	13332925	3595360
15092314	11505558	0	0	6987700	0	4106990	8774032	0	0	0	0	0	14701920	2085855	14951067	11882756	3793132	0	10378310	0	0	12223480	0	0	0	14882767	7024740	0	0	0	0	0	5361435	0	0	2572413	6805597	0	0	13415079	0	0	0	0	0	0	0	13335501	3595722
15093283	11507737	0	0	6989732	0	4107942	8776710	0	0	0	0	0	14779518	2087806	14952693	11885191	3793251	0	10418063	0	0	12234428	0	0	0	14883362	7026184	0	0	0	0	0	5363812	0	0	2574566	6807631	0	0	13421786	0	0	0	0	0	0	0	13335755	3596248
15094835	11509396	0	0	6991101	0	4110652	8779672	0	0	0	0	0	14786553	2089763	14957444	11891462	3793824	0	10419238	0	0	12248675	0	0	0	14884732	7027052	0	0	0	0	0	5364903	0	0	2579591	6808312	0	0	13422890	0	0	0	0	0	0	0	13336626	3598078
15096182	11510630	0	0	6992728	0	4111189	8781859	0	0	0	0	0	14790008	2091216	14966468	11900771	3794469	0	10420663	0	0	12256557	0	0	0	14889212	7028705	0	0	0	0	0	5365647	0	0	2582428	6809676	0	0	13425174	0	0	0	0	0	0	0	13337349	3599099
15097045	11514108	0	0	6993086	0	4112588	8819409	0	0	0	0	0	14794417	2093903	14967641	11979051	3794968	0	10423110	0	0	12257936	0	0	0	14890403	7029263	0	0	0	0	0	5367529	0	0	3565128	6810635	0	0	13429945	0	0	0	0	0	0	0	13339252	3599712
15101669	11514685	0	0	6995673	0	4113842	8825310	0	0	0	0	0	14795688	2094217	14968769	11980249	3795679	0	10425350	0	0	12270013	0	0	0	14893116	7030863	0	0	0	0	0	5369547	0	0	3565447	6811553	0	0	13431199	0	0	0	0	0	0	0	13340044	3600392
15179239	11517617	0	0	6996470	0	4118247	8830094	0	0	0	0	0	14843459	2094314	14972232	11981184	3796116	0	10427711	0	0	12298767	0	0	0	14894597	7031645	0	0	0	0	0	5372708	0	0	3566216	6812379	0	0	13433897	0	0	0	0	0	0	0	13340832	3600582
15179791	11522424	0	0	6997609	0	4121480	8833480	0	0	0	0	0	14846598	2095018	14975439	11984972	3796631	0	10435104	0	0	12313867	0	0	0	14897071	7032516	0	0	0	0	0	5374790	0	0	3566296	6813431	0	0	13436503	0	0	0	0	0	0	0	13341346	3602216
15180383	11528785	0	0	6998375	0	4127100	8836765	0	0	0	0	0	14878362	2095764	14994487	11988983	3797411	0	10438760	0	0	12334974	0	0	0	14899001	7033766	0	0	0	0	0	5376315	0	0	3567315	6813981	0	0	13437626	0	0	0	0	0	0	0	13342131	3602880
15181636	11537455	0	0	6999583	0	4140024	8838267	0	0	0	0	0	14879664	2097460	15004799	12011454	3797775	0	10446364	0	0	12354275	0	0	0	14931241	7034738	0	0	0	0	0	5383638	0	0	3567973	6814717	0	0	13439468	0	0	0	0	0	0	0	13342717	3603412
15182073	11546009	0	0	7000374	0	4147680	8841914	0	0	0	0	0	14886578	2098744	15008889	12013375	3798370	0	10455777	0	0	12424093	0	0	0	14935491	7035583	0	0	0	0	0	5393402	0	0	3568073	6815570	0	0	13444459	0	0	0	0	0	0	0	13344571	3604612
15182650	11559133	0	0	7001229	0	4150331	8844362	0	0	0	0	0	14890136	2100703	15011143	12015759	3799115	0	11508960	0	0	12427994	0	0	0	14937258	7036187	0	0	0	0	0	5397425	0	0	3568947	6816778	0	0	13448455	0	0	0	0	0	0	0	13346009	3604988
15183255	11570614	0	0	7001655	0	4153257	8847517	0	0	0	0	0	14892177	2100938	15028353	12020854	3799849	0	11512200	0	0	12430439	0	0	0	14941496	7036958	0	0	0	0	0	5398971	0	0	3570305	6817490	0	0	13456542	0	0	0	0	0	0	0	13346718	3605604
15188120	11573184	0	0	7004341	0	4156005	8851364	0	0	0	0	0	14933099	2103538	15043064	12025196	3800585	0	11514420	0	0	12434524	0	0	0	14943822	7039197	0	0	0	0	0	5401842	0	0	3571287	6818089	0	0	13503005	0	0	0	0	0	0	0	13347483	3606514
15190238	11576312	0	0	7005469	0	4162711	8910099	0	0	0	0	0	14939088	2103890	15046876	12029260	3801123	0	11516712	0	0	12436003	0	0	0	14947351	7041117	0	0	0	0	0	5405179	0	0	3571675	6819908	0	0	13506076	0	0	0	0	0	0	0	13347644	3608033
15191653	11580892	0	0	7007113	0	4166336	8915682	0	0	0	0	0	14939728	2104410	15050307	12031699	3802058	0	11518992	0	0	12437270	0	0	0	14947879	7079059	0	0	0	0	0	5407556	0	0	3572116	6823181	0	0	13507642	0	0	0	0	0	0	0	13348408	3608415
15192732	11584689	0	0	7008607	0	4168869	8917003	0	0	0	0	0	14942196	2106680	15051548	12034323	3802782	0	11521391	0	0	12459627	0	0	0	14950066	7081841	0	0	0	0	0	5428670	0	0	3572667	6825755	0	0	13509980	0	0	0	0	0	0	0	13349101	3608726
15193408	11593114	0	0	7010283	0	4171338	8926537	0	0	0	0	0	14943735	2109057	15053374	12036307	3803175	0	11527171	0	0	12479212	0	0	0	14952267	7085329	0	0	0	0	0	5429735	0	0	3573350	6827032	0	0	13511734	0	0	0	0	0	0	0	13349125	3610157
15193703	11594691	0	0	7011055	0	4172419	8927844	0	0	0	0	0	14949609	2112170	15054543	12041133	3803847	0	11567914	0	0	12496815	0	0	0	14953133	7086543	0	0	0	0	0	5430811	0	0	3574892	6827627	0	0	13512812	0	0	0	0	0	0	0	13349729	3611172
15309111	11599461	0	0	7012431	0	4175331	8930771	0	0	0	0	0	14957093	2116283	15055533	12044902	3804452	0	11571652	0	0	12569047	0	0	0	14955834	7087720	0	0	0	0	0	5431465	0	0	3575861	6828027	0	0	13513641	0	0	0	0	0	0	0	13350654	3612248
15309657	11602531	0	0	7014348	0	4177107	8934623	0	0	0	0	0	14958001	2116988	15056836	12047264	3805104	0	11584958	0	0	12574657	0	0	0	14959135	7088647	0	0	0	0	0	5432111	0	0	3577421	6829596	0	0	13514636	0	0	0	0	0	0	0	13352135	3612702
15312707	11604476	0	0	7018801	0	4178921	8936906	0	0	0	0	0	14966271	2119343	15058490	12051190	3805595	0	11596128	0	0	12577614	0	0	0	14960322	7089383	0	0	0	0	0	5433085	0	0	3577500	6831633	0	0	13515905	0	0	0	0	0	0	0	13353006	3613384
15317720	11606436	0	0	7020203	0	4180033	8940763	0	0	0	0	0	14987053	2122193	15062358	12057437	3806399	0	11601872	0	0	12580109	0	0	0	14962938	7090555	0	0	0	0	0	5434779	0	0	3578150	6833689	0	0	13517674	0	0	0	0	0	0	0	13355559	3614328
15324830	11610820	0	0	7060801	0	4187250	8944393	0	0	0	0	0	14990122	2129351	15064436	12059896	3807114	0	11606640	0	0	12583058	0	0	0	14963417	7091378	0	0	0	0	0	5435458	0	0	3578633	6837422	0	0	13518642	0	0	0	0	0	0	0	13356153	3615267
15329018	11618871	0	0	7062795	0	4192948	8947953	0	0	0	0	0	14993948	2133774	15067471	12062603	3807141	0	11644183	0	0	12585974	0	0	0	14964937	7092932	0	0	0	0	0	5435938	0	0	3579075	6851370	0	0	13519363	0	0	0	0	0	0	0	13356425	3615940
15390358	11627201	0	0	7066730	0	4197329	8950915	0	0	0	0	0	14998776	2137568	15068243	12064046	3808486	0	11651595	0	0	12588096	0	0	0	14967511	7093866	0	0	0	0	0	5437862	0	0	3579792	6854244	0	0	13521305	0	0	0	0	0	0	0	13357178	3616759
15393086	11628693	0	0	7067375	0	4201574	8953171	0	0	0	0	0	15026598	2138657	15070625	12065860	3809423	0	11653786	0	0	12592790	0	0	0	14970280	7095534	0	0	0	0	0	5438442	0	0	3580709	6856436	0	0	13525724	0	0	0	0	0	0	0	13357231	3618118
15398822	11634304	0	0	7070136	0	4204126	8956447	0	0	0	0	0	15038862	2140712	15080327	12067693	3809917	0	11655448	0	0	12595931	0	0	0	14990298	7096865	0	0	0	0	0	5438960	0	0	3580798	6857818	0	0	13529288	0	0	0	0	0	0	0	13358678	3618480
15399248	11638373	0	0	7070596	0	4215163	8959494	0	0	0	0	0	15043101	2142298	15105484	12069012	3810578	0	11657882	0	0	14840220	0	0	0	14993021	7097859	0	0	0	0	0	5440519	0	0	3581406	6859246	0	0	13530244	0	0	0	0	0	0	0	13360664	3620876
15400345	11641640	0	0	7073087	0	4216735	8962945	0	0	0	0	0	15045725	2143142	15109724	12071528	3811454	0	11659230	0	0	14865321	0	0	0	14995012	7099326	0	0	0	0	0	5441453	0	0	3582219	6860133	0	0	13531656	0	0	0	0	0	0	0	13362008	3621479
10240712	11644931	0	0	7077031	0	4223091	8968099	0	0	0	0	0	15046322	2145943	15111311	12072551	3812598	0	11666138	0	0	14867322	0	0	0	14995831	7100717	0	0	0	0	0	5442187	0	0	3582619	6861064	0	0	13534296	0	0	0	0	0	0	0	13362225	3621902
10432348	11648532	0	0	7078598	0	4223519	8973044	0	0	0	0	0	15117460	2150113	15113576	12074562	3813114	0	11669061	0	0	14868756	0	0	0	14999247	7104202	0	0	0	0	0	5442577	0	0	3583028	6861517	0	0	13536387	0	0	0	0	0	0	0	13364259	3622427
10542486	11651284	0	0	7083036	0	4224578	8978473	0	0	0	0	0	15199438	2159601	15115420	12076851	3813861	0	11672126	0	0	14869408	0	0	0	15032589	7147694	0	0	0	0	0	5443926	0	0	3584639	6866641	0	0	13538109	0	0	0	0	0	0	0	13365311	3623912
10545096	11653834	0	0	7088662	0	4226421	8983694	0	0	0	0	0	15204144	2164064	15118158	12080845	3814509	0	11678583	0	0	14871606	0	0	0	15035337	7150509	0	0	0	0	0	5444873	0	0	3586012	6868094	0	0	13538938	0	0	0	0	0	0	0	13366605	3625432
10549772	11656671	0	0	7131339	0	4229036	8990435	0	0	0	0	0	15211919	2164917	15118870	12082751	3815403	0	11682084	0	0	14872326	0	0	0	15036146	7151344	0	0	0	0	0	5447017	0	0	3586351	6868728	0	0	13542284	0	0	0	0	0	0	0	13367473	3625474
10552913	11660052	0	0	7134702	0	4233166	9002489	0	0	0	0	0	15219418	2166485	15119945	12094591	3816332	0	11684053	0	0	14874037	0	0	0	15037382	7152563	0	0	0	0	0	5475947	0	0	3587080	6871748	0	0	13543747	0	0	0	0	0	0	0	13368590	3625682
10558931	11666632	0	0	7135633	0	4235335	9145834	0	0	0	0	0	15231650	2166541	15120428	12098168	3817741	0	11688578	0	0	14876843	0	0	0	15038714	7153798	0	0	0	0	0	5479803	0	0	3587157	6876453	0	0	13547090	0	0	0	0	0	0	0	13369030	3626499
10565345	11670740	0	0	7137709	0	4237112	9160434	0	0	0	0	0	15290189	2167869	15123018	12099491	3819061	0	11702548	0	0	14879634	0	0	0	15039094	7154721	0	0	0	0	0	5502139	0	0	3587614	6893886	0	0	13551722	0	0	0	0	0	0	0	13369902	3626932
10568873	11673965	0	0	7138982	0	4238918	9168189	0	0	0	0	0	0	2169380	15129989	12100914	3819866	0	11724426	0	0	14882475	0	0	0	15041585	7156164	0	0	0	0	0	5504069	0	0	3589177	6909297	0	0	13643044	0	0	0	0	0	0	0	13370967	3627395
10571515	11683448	0	0	7143159	0	4243422	9178133	0	0	0	0	0	0	2172183	15142110	12103011	3819973	0	11728858	0	0	14884576	0	0	0	15043704	7157674	0	0	0	0	0	5505129	0	0	3592351	6910251	0	0	13647668	0	0	0	0	0	0	0	13371069	3627657
10574055	11691550	0	0	7144228	0	4287389	9189786	0	0	0	0	0	0	2172334	15146401	12113798	3820467	0	11732970	0	0	14886989	0	0	0	15045654	7159064	0	0	0	0	0	5507006	0	0	3593480	6911023	0	0	13649984	0	0	0	0	0	0	0	13372383	3628420
10576894	11693642	0	0	7144331	0	4294100	9197061	0	0	0	0	0	0	2173716	15152296	12213160	3821693	0	11733797	0	0	14894719	0	0	0	15046519	7159998	0	0	0	0	0	5507783	0	0	3593772	6911740	0	0	13650100	0	0	0	0	0	0	0	13374878	3628650
10583787	11700949	0	0	7144898	0	4295642	9205157	0	0	0	0	0	0	2176614	15155021	12216432	3823834	0	11741627	0	0	14895796	0	0	0	15047461	7161621	0	0	0	0	0	5508164	0	0	3594044	6912224	0	0	13653299	0	0	0	0	0	0	0	13376463	3629007
10589633	11719491	0	0	7145260	0	4297007	9218999	0	0	0	0	0	0	2178249	15159591	12221622	3824577	0	11742458	0	0	14918117	0	0	0	15049171	7164194	0	0	0	0	0	5509586	0	0	3594447	6914823	0	0	13656221	0	0	0	0	0	0	0	13378131	3630269
10594033	11723827	0	0	7147515	0	4298715	9235698	0	0	0	0	0	0	2179184	15178241	12224552	3826644	0	11744748	0	0	14919508	0	0	0	15049974	7167171	0	0	0	0	0	5511209	0	0	3594701	6916607	0	0	13659019	0	0	0	0	0	0	0	13381262	3630775
11501533	11726708	0	0	7148202	0	4301357	9256329	0	0	0	0	0	0	2180382	15184541	12226009	3826922	0	11746130	0	0	14920056	0	0	0	15051363	7169461	0	0	0	0	0	5512595	0	0	3596001	6916900	0	0	13660121	0	0	0	0	0	0	0	13382159	3631314
11502576	11728613	0	0	7148258	0	4303750	9263809	0	0	0	0	0	0	2180482	15191563	12228043	3829511	0	11748946	0	0	14921080	0	0	0	15053438	7173323	0	0	0	0	0	5513528	0	0	3596981	6919466	0	0	13661217	0	0	0	0	0	0	0	13382377	3632443
11503283	11731072	0	0	7149147	0	4305222	9280723	0	0	0	0	0	0	2181312	15198689	12229333	3835094	0	11749427	0	0	14927339	0	0	0	15056361	7233420	0	0	0	0	0	5514013	0	0	3597055	6920284	0	0	13661794	0	0	0	0	0	0	0	13383961	3632662
11503892	11733067	0	0	7151798	0	4307971	9291342	0	0	0	0	0	0	2183741	15200634	12230882	3841338	0	11756237	0	0	14928544	0	0	0	15068347	7236408	0	0	0	0	0	5515592	0	0	3597327	6923366	0	0	13663889	0	0	0	0	0	0	0	13384269	3633555
11504536	11734420	0	0	7153008	0	4311140	9306105	0	0	0	0	0	0	2184320	15204079	12232605	3860428	0	11758044	0	0	14931636	0	0	0	15108014	7237383	0	0	0	0	0	5516086	0	0	3598887	6967140	0	0	13668896	0	0	0	0	0	0	0	13388539	3634064
11505019	11736738	0	0	7153762	0	4312287	9318668	0	0	0	0	0	0	2187075	15209371	12236143	3864167	0	11771734	0	0	14932373	0	0	0	15111894	7241643	0	0	0	0	0	5516604	0	0	3599705	6969217	0	0	13669675	0	0	0	0	0	0	0	13390111	3634679
11505704	11740153	0	0	7159433	0	4313874	9385959	0	0	0	0	0	0	2187653	15211943	12239189	3865448	0	11826908	0	0	14934067	0	0	0	15113022	7250108	0	0	0	0	0	5517178	0	0	3600297	6969963	0	0	13670704	0	0	0	0	0	0	0	13392681	3637038
11506496	11742068	0	0	7207109	0	4315583	9408275	0	0	0	0	0	0	2190075	15212927	12241454	3867544	0	11831514	0	0	14934847	0	0	0	15114755	8490502	0	0	0	0	0	5517563	0	0	3600389	6971690	0	0	13671834	0	0	0	0	0	0	0	13393578	3637428
11506994	11744891	0	0	7212783	0	4318211	9439121	0	0	0	0	0	0	2191634	15226590	12242693	3869151	0	11838177	0	0	14943070	0	0	0	15115717	8494737	0	0	0	0	0	5520270	0	0	3602114	6973168	0	0	13673571	0	0	0	0	0	0	0	13395372	3639347
11507906	11750883	0	0	7213444	0	4319178	9516012	0	0	0	0	0	0	2192763	15255888	12246148	3871412	0	11845393	0	0	14946916	0	0	0	15118062	8496734	0	0	0	0	0	5522642	0	0	3602340	6973844	0	0	13674631	0	0	0	0	0	0	0	13398268	3639849
11509679	11756715	0	0	7215573	0	4326960	9984522	0	0	0	0	0	0	2194879	15259761	12247562	3871440	0	11847410	0	0	14953277	0	0	0	15120790	8497743	0	0	0	0	0	5524770	0	0	3602656	6974298	0	0	13676246	0	0	0	0	0	0	0	13398349	3640234
11510580	11765227	0	0	7217362	0	4330625	9988057	0	0	0	0	0	0	2198850	15272806	12249914	3872276	0	11851374	0	0	14960172	0	0	0	15125164	8498806	0	0	0	0	0	5539077	0	0	3604794	6975286	0	0	13678965	0	0	0	0	0	0	0	13399033	3641022
11511289	11769783	0	0	7217708	0	4332284	9990705	0	0	0	0	0	0	2199759	15277483	12251521	3873340	0	11853488	0	0	14975755	0	0	0	15133590	8501492	0	0	0	0	0	5570470	0	0	3604972	6976989	0	0	13680860	0	0	0	0	0	0	0	13402511	3642053
11512156	11771885	0	0	7219817	0	4336014	9993414	0	0	0	0	0	0	2200738	15286878	12254283	3874087	0	11854621	0	0	14983189	0	0	0	15137810	8503183	0	0	0	0	0	5572078	0	0	3605989	6978586	0	0	13682534	0	0	0	0	0	0	0	13403610	3642294
11513058	11775859	0	0	7224932	0	4338342	9994529	0	0	0	0	0	0	2205238	0	12255331	3874927	0	11859877	0	0	14984980	0	0	0	15210739	8504300	0	0	0	0	0	5574641	0	0	3607472	6979370	0	0	13685220	0	0	0	0	0	0	0	13403653	3642931
11513751	11777455	0	0	7227003	0	4340974	9996724	0	0	0	0	0	0	2205548	0	12265806	3875757	0	11862929	0	0	14990206	0	0	0	15213529	8505848	0	0	0	0	0	5576026	0	0	3607663	7041633	0	0	13687657	0	0	0	0	0	0	0	13404843	3643789
11514545	11785487	0	0	7227407	0	4341347	9997752	0	0	0	0	0	0	2208577	0	12266332	3876671	0	11867015	0	0	14997246	0	0	0	15215450	8543590	0	0	0	0	0	5578453	0	0	3608382	7044703	0	0	13691086	0	0	0	0	0	0	0	13405067	3644204
11515072	11788741	0	0	7228607	0	4343619	9999390	0	0	0	0	0	0	2211400	0	12273595	3877218	0	11873872	0	0	15000895	0	0	0	15218370	8545255	0	0	0	0	0	5579886	0	0	3608467	7047718	0	0	13787970	0	0	0	0	0	0	0	13406688	3644485
11515524	11794766	0	0	7229695	0	4344917	10000959	0	0	0	0	0	0	2211639	0	12277036	3878692	0	11883696	0	0	15025215	0	0	0	15220422	8548655	0	0	0	0	0	5582051	0	0	3609059	7048661	0	0	13792587	0	0	0	0	0	0	0	13408164	3645015
11516159	11800076	0	0	7230682	0	4345696	10002316	0	0	0	0	0	0	2213888	0	12283724	3879638	0	11907492	0	0	15026114	0	0	0	15224111	8549767	0	0	0	0	0	5583489	0	0	3611846	7051685	0	0	13796921	0	0	0	0	0	0	0	13408247	3645380
11517239	11803589	0	0	7232150	0	4346702	10003347	0	0	0	0	0	0	2217799	0	12290143	3880227	0	12010098	0	0	15026962	0	0	0	15225904	8551248	0	0	0	0	0	5587254	0	0	3615248	7053703	0	0	13798456	0	0	0	0	0	0	0	13409768	3645866
11517761	11807653	0	0	7237847	0	4346961	10004758	0	0	0	0	0	0	2224188	0	12292204	3881027	0	12018032	0	0	15031967	0	0	0	15227527	8552447	0	0	0	0	0	5644147	0	0	3615884	7055776	0	0	13799459	0	0	0	0	0	0	0	13410718	3646299
11518628	11810773	0	0	7320052	0	4349145	10006263	0	0	0	0	0	0	2226967	0	12293851	3881421	0	12022615	0	0	15039294	0	0	0	15229246	8553082	0	0	0	0	0	5646788	0	0	3616198	7057311	0	0	13805767	0	0	0	0	0	0	0	13411582	3648078
11519078	11814052	0	0	7325585	0	4350469	10007214	0	0	0	0	0	0	2234628	0	12296875	3881908	0	12027769	0	0	15040957	0	0	0	0	8553683	0	0	0	0	0	5649624	0	0	3616547	7059062	0	0	13812416	0	0	0	0	0	0	0	13412083	3649064
11520030	11817886	0	0	8404373	0	4350847	10009659	0	0	0	0	0	0	2240738	0	12300243	3883333	0	12031311	0	0	15050406	0	0	0	0	8555636	0	0	0	0	0	5652201	0	0	3617543	7061998	0	0	13819520	0	0	0	0	0	0	0	13413648	3650605
11520610	11822657	0	0	8424751	0	4352064	10010718	0	0	0	0	0	0	2243464	0	12301697	3883814	0	12035056	0	0	15056150	0	0	0	0	8557166	0	0	0	0	0	5654708	0	0	3620091	7104726	0	0	13891545	0	0	0	0	0	0	0	13414288	3651361
11521707	11827281	0	0	8432352	0	4353877	10011475	0	0	0	0	0	0	2243582	0	12307368	3884243	0	12039847	0	0	15060739	0	0	0	0	8558213	0	0	0	0	0	5655840	0	0	3622704	7107456	0	0	13896644	0	0	0	0	0	0	0	13414888	3651946
11522971	11830020	0	0	8438298	0	4355359	10012146	0	0	0	0	0	0	2245504	0	12318958	3884762	0	12042105	0	0	15094927	0	0	0	0	8559691	0	0	0	0	0	5657197	0	0	3622904	7109463	0	0	13901805	0	0	0	0	0	0	0	13417860	3652629
11523532	11834722	0	0	8439625	0	4357186	10012605	0	0	0	0	0	0	2253254	0	12322689	3885789	0	12045333	0	0	15095985	0	0	0	0	8560259	0	0	0	0	0	5657966	0	0	3623047	7112668	0	0	13904120	0	0	0	0	0	0	0	13419207	3653722
11523971	11836931	0	0	8441551	0	4358948	10013318	0	0	0	0	0	0	2259806	0	12324675	3886840	0	12048752	0	0	15097599	0	0	0	0	8561191	0	0	0	0	0	5659283	0	0	3623330	7113668	0	0	13907290	0	0	0	0	0	0	0	13420726	3654401
11525162	11838531	0	0	8445114	0	4359792	10013886	0	0	0	0	0	0	2261707	0	12326707	3887394	0	12050614	0	0	15098418	0	0	0	0	8562484	0	0	0	0	0	5662755	0	0	3624104	7117331	0	0	13908935	0	0	0	0	0	0	0	13421390	3655566
11526089	11841509	0	0	8450963	0	4361889	10014996	0	0	0	0	0	0	2261828	0	12329323	3888017	0	12053071	0	0	15102831	0	0	0	0	8563152	0	0	0	0	0	5663922	0	0	3624241	7121556	0	0	13911206	0	0	0	0	0	0	0	13423473	3656129
11526594	11842349	0	0	8457839	0	4373228	10015717	0	0	0	0	0	0	2263727	0	12330952	3889610	0	12056739	0	0	15106585	0	0	0	0	8565765	0	0	0	0	0	5665674	0	0	3626373	7122312	0	0	13912709	0	0	0	0	0	0	0	13424565	3656936
11527309	11843545	0	0	8459886	0	4374855	10016648	0	0	0	0	0	0	2265997	0	12333062	3890035	0	12058171	0	0	15107264	0	0	0	0	8591464	0	0	0	0	0	5666427	0	0	3627653	7123364	0	0	13914074	0	0	0	0	0	0	0	13425261	3657564
11528376	11845273	0	0	8460692	0	4377393	10016917	0	0	0	0	0	0	2268585	0	12337180	3890328	0	12064253	0	0	15117171	0	0	0	0	8593860	0	0	0	0	0	5668355	0	0	3629980	7124544	0	0	13915666	0	0	0	0	0	0	0	13425519	3658113
11529018	11846324	0	0	8467881	0	4378154	10018708	0	0	0	0	0	0	2270633	0	12339289	3891061	0	12072928	0	0	15130267	0	0	0	0	8595682	0	0	0	0	0	5669016	0	0	3630111	7126371	0	0	13918522	0	0	0	0	0	0	0	13426260	3659946
11530969	11848468	0	0	8468599	0	4386571	10019291	0	0	0	0	0	0	2272897	0	12341296	3892151	0	12078062	0	0	15137117	0	0	0	0	8597199	0	0	0	0	0	5670423	0	0	3632219	7128075	0	0	13921207	0	0	0	0	0	0	0	13427206	3660418
11531892	11850310	0	0	8471066	0	4389539	10020305	0	0	0	0	0	0	2276945	0	12342936	3893524	0	12085368	0	0	15138907	0	0	0	0	8598738	0	0	0	0	0	5673460	0	0	3632471	7130560	0	0	13925706	0	0	0	0	0	0	0	13428225	3661980
11534317	11851057	0	0	8472419	0	4398083	10020965	0	0	0	0	0	0	2278195	0	12346170	3893919	0	12095096	0	0	15143950	0	0	0	0	8600617	0	0	0	0	0	5674538	0	0	3632658	7144701	0	0	13926841	0	0	0	0	0	0	0	13429055	3662395
11536286	11853123	0	0	8475191	0	4399260	10022356	0	0	0	0	0	0	2279223	0	12347229	3894328	0	12103281	0	0	15147598	0	0	0	0	8603633	0	0	0	0	0	5677797	0	0	3633359	7158268	0	0	13928436	0	0	0	0	0	0	0	13429989	3663428
11537036	11854389	0	0	8476653	0	4403068	10025902	0	0	0	0	0	0	2282579	0	12350507	3895196	0	12196176	0	0	15186275	0	0	0	0	8604698	0	0	0	0	0	5680327	0	0	3633789	7164003	0	0	13931112	0	0	0	0	0	0	0	13430520	3663913
11538707	11856779	0	0	8477004	0	4404217	10028487	0	0	0	0	0	0	2283420	0	12353068	3896064	0	12204688	0	0	15187385	0	0	0	0	8606596	0	0	0	0	0	5682361	0	0	3634766	7167192	0	0	13935038	0	0	0	0	0	0	0	13431374	3664553
11539618	11859577	0	0	8477901	0	4406179	10058383	0	0	0	0	0	0	2283981	0	12356271	3896773	0	12216387	0	0	15188797	0	0	0	0	8609441	0	0	0	0	0	5684735	0	0	3635264	7170787	0	0	13936970	0	0	0	0	0	0	0	13433147	3664657
11541332	11862295	0	0	8482055	0	4408929	10066009	0	0	0	0	0	0	2284935	0	12359384	3897272	0	12223322	0	0	15190134	0	0	0	0	8611231	0	0	0	0	0	5686856	0	0	3636008	7174459	0	0	14801704	0	0	0	0	0	0	0	13434953	3665677
11542071	11864409	0	0	8482997	0	4416531	10067554	0	0	0	0	0	0	2286644	0	12360652	3897764	0	12332819	0	0	15191634	0	0	0	0	8612407	0	0	0	0	0	5689725	0	0	3636434	7175843	0	0	14804443	0	0	0	0	0	0	0	13435959	3666195
11542783	11866002	0	0	8483488	0	4424254	10068108	0	0	0	0	0	0	2294328	0	12362063	3898325	0	12333715	0	0	15193816	0	0	0	0	8615503	0	0	0	0	0	5768094	0	0	3637932	7177149	0	0	14805412	0	0	0	0	0	0	0	13436725	3666987
11543931	11871823	0	0	8489574	0	4425199	10068746	0	0	0	0	0	0	2296943	0	12367061	3899563	0	12337751	0	0	15197863	0	0	0	0	8616898	0	0	0	0	0	5770417	0	0	3638091	7178484	0	0	14806751	0	0	0	0	0	0	0	13437575	3667640
11545324	11876350	0	0	8491174	0	4427142	10070211	0	0	0	0	0	0	2296985	0	12370373	3900238	0	12340716	0	0	15199995	0	0	0	0	8618368	0	0	0	0	0	5774354	0	0	3638813	7179442	0	0	14807189	0	0	0	0	0	0	0	13438459	3668019
